0,0.0,70.0
0,0.1,70.0
0,0.2,70.0
0,0.30000000000000004,70.0
0,0.4,70.0
0,0.5,70.0
0,0.6000000000000001,70.0
0,0.7000000000000001,70.0
0,0.8,70.0
0,0.9,70.0
0,1.0,70.0
20,0.0,70.0
20,0.1,70.0
20,0.2,70.0
20,0.30000000000000004,70.0
20,0.4,70.0
20,0.5,70.0
20,0.6000000000000001,70.0
20,0.7000000000000001,70.0
20,0.8,70.0
20,0.9,70.0
20,1.0,70.0
40,0.0,70.0
40,0.1,70.0
40,0.2,70.0
40,0.30000000000000004,70.0
40,0.4,70.0
40,0.5,70.0
40,0.6000000000000001,70.0
40,0.7000000000000001,70.0
40,0.8,70.0
40,0.9,70.0
40,1.0,70.0
60,0.0,70.0
60,0.1,70.0
60,0.2,70.0
60,0.30000000000000004,70.0
60,0.4,70.0
60,0.5,70.0
60,0.6000000000000001,70.0
60,0.7000000000000001,70.0
60,0.8,70.0
60,0.9,69.41600000000022
60,1.0,68.6
80,0.0,70.0
80,0.1,70.0
80,0.2,70.0
80,0.30000000000000004,70.0
80,0.4,70.0
80,0.5,70.0
80,0.6000000000000001,70.0
80,0.7000000000000001,69.06750000000022
80,0.8,68.09600000000022
80,0.9,67.07899999999975
80,1.0,64.375
100,0.0,70.0
100,0.1,70.0
100,0.2,70.0
100,0.30000000000000004,70.0
100,0.4,70.0
100,0.5,69.92549999999977
100,0.6000000000000001,68.53549999999977
100,0.7000000000000001,67.34549999999976
100,0.8,64.37599999999972
100,0.9,64.37599999999972
100,1.0,64.37599999999972
120,0.0,70.0
120,0.1,70.0
120,0.2,70.0
120,0.30000000000000004,70.0
120,0.4,70.0
120,0.5,68.53549999999977
120,0.6000000000000001,67.07899999999975
120,0.7000000000000001,64.42399999999977
120,0.8,64.4
120,0.9,64.54400000000025
120,1.0,64.57100000000031
140,0.0,70.0
140,0.1,70.0
140,0.2,70.0
140,0.30000000000000004,70.0
140,0.4,69.06750000000022
140,0.5,67.34549999999976
140,0.6000000000000001,64.57099999999976
140,0.7000000000000001,65.0
140,0.8,64.57099999999976
140,0.9,64.90400000000027
140,1.0,64.375
160,0.0,70.0
160,0.1,70.0
160,0.2,70.0
160,0.30000000000000004,70.0
160,0.4,67.975
160,0.5,64.90400000000027
160,0.6000000000000001,65.21599999999978
160,0.7000000000000001,64.73599999999976
160,0.8,64.49600000000025
160,0.9,64.38400000000023
160,1.0,64.375
180,0.0,70.0
180,0.1,70.0
180,0.2,70.0
180,0.30000000000000004,69.275
180,0.4,67.18400000000022
180,0.5,65.10399999999973
180,0.6000000000000001,64.90400000000027
180,0.7000000000000001,64.57099999999976
180,0.8,64.51899999999975
180,0.9,64.37900000000022
180,1.0,64.375
199,0.0,70.0
199,0.1,70.0
199,0.2,70.0
199,0.30000000000000004,68.86399999999976
199,0.4,67.18400000000025
199,0.5,66.09749999999977
199,0.6000000000000001,65.33600000000024
199,0.7000000000000001,64.85899999999974
199,0.8,64.57099999999969
199,0.9,64.37599999999972
199,1.0,64.375
