0,0.0,28.0
0,0.1,28.0
0,0.2,28.0
0,0.30000000000000004,28.0
0,0.4,28.0
0,0.5,28.0
0,0.6000000000000001,28.0
0,0.7000000000000001,28.0
5,0.0,28.0
5,0.1,28.0
5,0.2,28.0
5,0.30000000000000004,28.0
5,0.4,28.0
5,0.5,28.0
5,0.6000000000000001,28.0
5,0.7000000000000001,28.0
10,0.0,28.0
10,0.1,28.0
10,0.2,28.0
10,0.30000000000000004,28.0
10,0.4,28.0
10,0.5,28.0
10,0.6000000000000001,28.0
10,0.7000000000000001,28.0
15,0.0,28.0
15,0.1,28.0
15,0.2,28.0
15,0.30000000000000004,28.0
15,0.4,28.0
15,0.5,28.0
15,0.6000000000000001,28.0
15,0.7000000000000001,28.0
20,0.0,28.0
20,0.1,28.0
20,0.2,28.0
20,0.30000000000000004,28.0
20,0.4,28.0
20,0.5,28.0
20,0.6000000000000001,28.0
20,0.7000000000000001,28.0
25,0.0,28.0
25,0.1,28.0
25,0.2,28.0
25,0.30000000000000004,28.0
25,0.4,28.0
25,0.5,28.0
25,0.6000000000000001,28.0
25,0.7000000000000001,28.0
30,0.0,28.0
30,0.1,28.0
30,0.2,28.0
30,0.30000000000000004,28.0
30,0.4,28.0
30,0.5,28.0
30,0.6000000000000001,28.0
30,0.7000000000000001,28.0
35,0.0,28.0
35,0.1,28.0
35,0.2,28.0
35,0.30000000000000004,28.0
35,0.4,28.0
35,0.5,28.0
35,0.6000000000000001,28.0
35,0.7000000000000001,28.0
40,0.0,28.0
40,0.1,28.0
40,0.2,28.0
40,0.30000000000000004,28.0
40,0.4,28.0
40,0.5,28.0
40,0.6000000000000001,28.0
40,0.7000000000000001,28.0
45,0.0,28.0
45,0.1,28.0
45,0.2,28.0
45,0.30000000000000004,28.0
45,0.4,28.0
45,0.5,28.0
45,0.6000000000000001,28.0
45,0.7000000000000001,28.0
50,0.0,28.0
50,0.1,28.0
50,0.2,28.0
50,0.30000000000000004,28.0
50,0.4,28.0
50,0.5,28.0
50,0.6000000000000001,28.0
50,0.7000000000000001,28.0
55,0.0,28.0
55,0.1,28.0
55,0.2,28.0
55,0.30000000000000004,28.0
55,0.4,28.0
55,0.5,28.0
55,0.6000000000000001,28.0
55,0.7000000000000001,28.0
0,0.8,28.0
0,0.8200000000000001,28.0
0,0.8400000000000001,28.0
0,0.8600000000000001,28.0
0,0.8800000000000001,28.0
0,0.9000000000000001,28.0
0,0.9200000000000002,28.0
0,0.9400000000000002,28.0
0,0.9600000000000002,28.0
0,0.9800000000000002,28.0
0,1.0000000000000002,28.0
5,0.8,28.0
5,0.8200000000000001,28.0
5,0.8400000000000001,28.0
5,0.8600000000000001,28.0
5,0.8800000000000001,28.0
5,0.9000000000000001,28.0
5,0.9200000000000002,28.0
5,0.9400000000000002,28.0
5,0.9600000000000002,28.0
5,0.9800000000000002,28.0
5,1.0000000000000002,27.639999999999976
10,0.8,28.0
10,0.8200000000000001,28.0
10,0.8400000000000001,28.0
10,0.8600000000000001,28.0
10,0.8800000000000001,28.0
10,0.9000000000000001,28.0
10,0.9200000000000002,27.639999999999976
10,0.9400000000000002,27.29333333333336
10,0.9600000000000002,26.959999999999972
10,0.9800000000000002,26.640000000000025
10,1.0000000000000002,26.039999999999978
15,0.8,28.0
15,0.8200000000000001,28.0
15,0.8400000000000001,28.0
15,0.8600000000000001,28.0
15,0.8800000000000001,28.0
15,0.9000000000000001,27.639999999999976
15,0.9200000000000002,27.29333333333336
15,0.9400000000000002,26.959999999999972
15,0.9600000000000002,26.333333333333332
15,0.9800000000000002,25.760000000000026
15,1.0000000000000002,25.0
20,0.8,28.0
20,0.8200000000000001,28.0
20,0.8400000000000001,28.0
20,0.8600000000000001,28.0
20,0.8800000000000001,27.639999999999976
20,0.9000000000000001,27.29333333333336
20,0.9200000000000002,26.959999999999972
20,0.9400000000000002,26.640000000000025
20,0.9600000000000002,26.039999999999974
20,0.9800000000000002,25.0
20,1.0000000000000002,24.0
25,0.8,28.0
25,0.8200000000000001,28.0
25,0.8400000000000001,28.0
25,0.8600000000000001,28.0
25,0.8800000000000001,27.639999999999976
25,0.9000000000000001,27.29333333333336
25,0.9200000000000002,26.959999999999972
25,0.9400000000000002,26.333333333333332
25,0.9600000000000002,25.493333333333304
25,0.9800000000000002,24.560000000000024
25,1.0000000000000002,23.386666666666688
30,0.8,28.0
30,0.8200000000000001,28.0
30,0.8400000000000001,28.0
30,0.8600000000000001,27.639999999999976
30,0.8800000000000001,27.639999999999976
30,0.9000000000000001,27.29333333333336
30,0.9200000000000002,26.640000000000025
30,0.9400000000000002,26.039999999999974
30,0.9600000000000002,25.24000000000002
30,0.9800000000000002,24.17333333333336
30,1.0000000000000002,23.286666666666644
35,0.8,28.0
35,0.8200000000000001,28.0
35,0.8400000000000001,28.0
35,0.8600000000000001,27.639999999999976
35,0.8800000000000001,27.29333333333336
35,0.9000000000000001,26.959999999999972
35,0.9200000000000002,26.640000000000022
35,0.9400000000000002,26.039999999999978
35,0.9600000000000002,25.0
35,0.9800000000000002,23.83999999999998
35,1.0000000000000002,23.040000000000024
40,0.8,28.0
40,0.8200000000000001,28.0
40,0.8400000000000001,28.0
40,0.8600000000000001,27.639999999999976
40,0.8800000000000001,27.29333333333336
40,0.9000000000000001,26.959999999999972
40,0.9200000000000002,26.640000000000022
40,0.9400000000000002,25.76000000000003
40,0.9600000000000002,24.886666666666642
40,0.9800000000000002,24.0
40,1.0000000000000002,23.04000000000002
45,0.8,28.0
45,0.8200000000000001,28.0
45,0.8400000000000001,28.0
45,0.8600000000000001,27.639999999999976
45,0.8800000000000001,27.29333333333336
45,0.9000000000000001,26.959999999999972
45,0.9200000000000002,26.640000000000022
45,0.9400000000000002,25.76000000000003
45,0.9600000000000002,24.886666666666642
45,0.9800000000000002,23.83999999999997
45,1.0000000000000002,22.96666666666668
50,0.8,28.0
50,0.8200000000000001,28.0
50,0.8400000000000001,28.0
50,0.8600000000000001,27.639999999999976
50,0.8800000000000001,27.29333333333336
50,0.9000000000000001,26.959999999999972
50,0.9200000000000002,26.333333333333332
50,0.9400000000000002,25.76000000000003
50,0.9600000000000002,24.773333333333312
50,0.9800000000000002,23.693333333333364
50,1.0000000000000002,22.959999999999983
55,0.8,28.0
55,0.8200000000000001,28.0
55,0.8400000000000001,28.0
55,0.8600000000000001,27.639999999999976
55,0.8800000000000001,27.29333333333336
55,0.9000000000000001,26.959999999999972
55,0.9200000000000002,26.333333333333332
55,0.9400000000000002,25.76000000000003
55,0.9600000000000002,25.0
55,0.9800000000000002,23.83999999999998
55,1.0000000000000002,22.960000000000004
